Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,product_name,average_rating,total_no_of_reviews,brand,model,in_stock,condition,ships_from,sold_by,prime_eligible,drive_type,form_factor,interface,read_speed_mbps,write_speed_mbps,estimated_delivery_date,warranty_months
$0.114,$114,$54,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B00BFYJDRG?tag=synack-20&linkCode=osi&th=1&psc=1,Hard Drive Storage Device,4.5,150,Unknown,B00BFYJDRG,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.115,$115,$275,2.4 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07D8W42TB?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,no,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.115,$115,$50,8 GB x50,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B01LWAHRMP?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,Backup Plus,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.115,$115,$27,4.7 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B08GRYY4RQ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B08GRYY4RQ,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.115,$115,$324,4.7 GB x600,,Optical,DVD-RW,New,https://www.amazon.com/dp/B07VLC6RXR?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,100,Unknown,Unknown,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.115,$115,$230,2 TB,5 years,External,SSD,New,https://www.amazon.com/dp/B0DQWTLPSJ?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,150,Unknown,B0DQWTLPSJ,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.116,$116,$463,4 TB,5 years,Internal,SSD,Used,https://www.amazon.com/dp/B0786ZQ1PJ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.116,$116,$232,2 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B00NTQGZP6?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,12
$0.117,$117,$70,600 GB,1 year,Internal,SAS,Used,https://www.amazon.com/dp/B07RQ4QKLX?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Cheetah 15k.7 ST3600057SS 600 GB 3.5 Internal Hard Drive - SAS - 15000 RPM - 16 MB Buffer,4.5,28,Seagate,ST3600057SS,True,new,AMTECH,AMTECH,True,HDD,"3.5""",SAS,16,16,04/29,12
$0.117,$117,$70,600 GB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07FY1TQ24?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive Storage Device,4.5,150,Amazon,B07FY1TQ24,True,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.117,$117,$35,300 GB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07F7M3XL6?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,24
$0.117,$117,$35,300 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B00CBJQ1SS?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,500,Unknown,B00CBJQ1SS,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.117,$117,$30,128 GB x2,,USB,Flash,New,https://www.amazon.com/dp/B0F8P4DWDV?tag=synack-20&linkCode=osi&th=1&psc=1,2-Pack 128GB USB C Flash Drive Dual Flash Drive Type C + USB A Memory Stick Jump Drive 2-in-1 Thumb Drive for Storage and Backup (128GB*2 Black&Blue),4.2,680,myemuun,Dual USB-C Flash Drive,True,new,Amazon,Yueye Tech,True,Portable SSD,USB Flash Drive,USB 2.0,20,15,04/29,12
$0.117,$117,$30,256 GB,1 year,USB,Flash,New,https://www.amazon.com/dp/B0DSR9D4PL?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Basics External Hard Drive,4.5,150,Amazon Basics,B0DSR9D4PL,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,110,01/20,12
$0.117,$118,$235,2 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01MSR2QVK?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Seagate,B01MSR2QVK,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.118,$118,$50,8.5 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B002M0768K?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,500,Unknown,B002M0768K,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,100,95,01/15,24
$0.118,$118,$118,1 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0CLV9H9LR?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive Storage,4.5,150,Unknown,B0CLV9H9LR,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.118,$118,$30,25 GB x10,,Optical,BD-RE,New,https://www.amazon.com/dp/B0041WH1L4?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.0,50,Generic,B0041WH1L4,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.119,$119,$14,4.7 GB x25,,Optical,DVD-RW,New,https://www.amazon.com/dp/B0000A98AC?tag=synack-20&linkCode=osi&th=1&psc=1,Memorex 05541 4.7 GB DVD+RWS (4X; 25-CT SPINDLE),4.5,428,Memorex,05541,True,new,third-party,mediaxpo,False,Portable HDD,"2.5""",USB 2.0,16,16,04/29,12
$0.119,$119,$14,4.7 GB x25,1 year,Optical,DVD-R,New,https://www.amazon.com/dp/B001M4N8BQ?tag=synack-20&linkCode=osi&th=1&psc=1,Disk Drive Storage Device,4.5,150,Unknown,B001M4N8BQ,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/15,24
$0.119,$119,$28,4.7 GB x50,,Optical,DVD-R,New,https://www.amazon.com/dp/B000E56ZF0?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,3.5,50,Unknown,B000E56ZF0,limited,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.119,$119,$14,4.7 GB x25,,Optical,DVD-R,New,https://www.amazon.com/dp/B000CR74OQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,3.5,50,Unknown,B000CR74OQ,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.120,$120,$240,2 TB,,Internal,SSD,New,https://www.amazon.com/dp/B0CCN9QWKT?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,0,Unknown,B0CCN9QWKT,unknown,new,Amazon,Amazon,yes,SSD,M.2,NVMe PCIe,0,0,,24
$0.120,$120,$115,960 GB,,Internal,SSD,New,https://www.amazon.com/dp/B084RHYLG8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B084RHYLG8,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.120,$120,$30,25 GB x10,,Optical,BD-RE,New,https://www.amazon.com/dp/B003WN8U40?tag=synack-20&linkCode=osi&th=1&psc=1,Western Digital Blue 1TB Internal Hard Drive,4.5,850,Western Digital,WD10EZEX,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/20,24
$0.120,$120,$12,100 GB,,Optical,BD-R,New,https://www.amazon.com/dp/B09CKK142J?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B09CKK142J,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,01/15,60
$0.120,$120,$30,250 GB,,Internal,SSD,Used,https://www.amazon.com/dp/B01H5KW8VG?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,Unknown,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.120,$120,$120,1 TB,,microSD,Flash,New,https://www.amazon.com/dp/B08NCDG9X9?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.120,$120,$240,2 TB,5 years,M.2,NVMe,New,https://www.amazon.com/dp/B0DC8RVRBZ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model B0DC8RVRBZ,4.5,50,Unknown,B0DC8RVRBZ,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.120,$120,$120,1 TB,,microSD,Flash,New,https://www.amazon.com/dp/B0C65CMZK7?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,36
$0.120,$120,$120,1 TB,3 years,External,SSD,New,https://www.amazon.com/dp/B0CJRBJB3K?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0CJRBJB3K,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.120,$120,$120,1 TB,5 years,External,SSD,New,https://www.amazon.com/dp/B0DBPQX92B?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0DBPQX92B,unknown,new,Amazon,Amazon,yes,SSD,M.2,NVMe PCIe,0,0,unknown,24
$0.120,$120,$120,1 TB,,USB,Flash,New,https://www.amazon.com/dp/B0FF4M8PX8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,3.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,500,450,01/15,24
$0.120,$120,$240,2 TB,1 years,External,SSD,New,https://www.amazon.com/dp/B0F9WBG1T9?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,50,Unknown,B0F9WBG1T9,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,Unknown,24
$0.121,$121,$121,1 TB,5 years,M.2,NVMe,Used,https://www.amazon.com/dp/B0D61Z8R1W?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.121,$121,$486,4 TB,5 years,M.2,NVMe,New,https://www.amazon.com/dp/B0DRNQ175W?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B0DRNQ175W,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.122,$122,$39,64 GB x5,1 year,USB,Flash,New,https://www.amazon.com/dp/B09DSMYXWL?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B09DSMYXWL,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.122,$122,$244,2 TB,3 years,M.2,NVMe,New,https://www.amazon.com/dp/B0FLJ7SSC2?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,B0FLJ7SSC2,unknown,new,Amazon,Amazon,False,SSD,M.2,NVMe PCIe,0,0,01/15,12
$0.122,$122,$31,25 GB x10,,Optical,BD-RE,New,https://www.amazon.com/dp/B0CHR6KQPS?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Drive Storage Device,4.5,150,Amazon,B0CHR6KQPS,True,new,Amazon,Amazon,True,Portable SSD,"2.5""",USB 3.2,550,500,01/15,12
$0.122,$122,$490,4 TB,5 years,M.2,NVMe,New,https://www.amazon.com/dp/B0CJ2N9485?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0CJ2N9485,unknown,new,Amazon,Amazon,no,SSD,M.2,NVMe PCIe,0,0,01/01,12
$0.123,$123,$58,4.7 GB x100,,Optical,DVD-R,New,https://www.amazon.com/dp/B00449YSA6?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.0,50,Generic,B00449YSA6,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/15,24
$0.123,$123,$174,4.7 GB x300,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NSKC2N?tag=synack-20&linkCode=osi&th=1&psc=1,300 Pack Smartbuy Blank DVD+RW 4X 4.7GB 120Min Branded Logo Rewritable DVD Media Disc,4.0,0,Smartbuy,DVD+RW 4X,yes,new,third-party,Smartbuy-depot,no,Optical Media,Disc,optical,0,600,05/04,0
$0.123,$123,$123,1 TB,1 years,External,SSD,New,https://www.amazon.com/dp/B0DHGH1QHW?tag=synack-20&linkCode=osi&th=1&psc=1,"ORICO 1TB Magnetic Portable SSD, Metal Body, 4K 120 fps ProRes HDR Record and Store, Up to 460MB/s, USB C&A 2 in 1 Cable, External SSD Compatible with iPhone 16 Pro Max, Tablet, Computer - K5PLUS",4.3,525,ORICO,K5PLUS,True,new,Amazon,ORICO Direct US Store,True,Portable SSD,M.2,USB 3.0,460,460,04/29,24
$0.125,$125,$25,100 GB x2,1 year,Optical,BD-R,New,https://www.amazon.com/dp/B0FPG8YWCG?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon External Disk Drive,4.5,150,Amazon,B0FPG8YWCG,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.125,$125,$250,2 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B097TSN41S?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,60
$0.125,$125,$40,64 GB x5,,USB,Flash,New,https://www.amazon.com/dp/B07GLFK3VH?tag=synack-20&linkCode=osi&th=1&psc=1,,,,,,,,,,,,,,,,,
$0.125,$125,$250,2 TB,,M.2,NVMe,Used,https://www.amazon.com/dp/B0BBPZX4TS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/15,12
$0.125,$125,$500,4 TB,3 years,M.2,NVMe,New,https://www.amazon.com/dp/B0C9TPFTYT?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.125,$125,"$1,000",8 TB,5 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B079X3MD22?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,False,HDD,"3.5""",SATA III,0,0,01/01,12
$0.125,$125,$300,2.4 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07JFZDP6X?tag=synack-20&linkCode=osi&th=1&psc=1,"Dell 2.4TB 10K RPM SAS 12Gbps 512e 2.5in Hot-Plug Hard Drive, 400-AUQX",4.1,304,Dell,400-AUQX,True,new,AMTECH,AMTECH,True,HDD,"2.5""",SAS,272,272,04/29,36
$0.125,$125,$300,2.4 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07D3BK3NN?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B07D3BK3NN,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.125,$125,$300,2.4 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07X2LXFM3?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,Unknown,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.126,$126,$126,1 TB,3 years,M.2,NVMe,New,https://www.amazon.com/dp/B01N10L1XS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,12
$0.126,$126,$316,100 GB x25,10 years,Optical,BD-R,New,https://www.amazon.com/dp/B017H13DFS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.127,$127,$974,7.7 TB,,Internal,SSD,Used,https://www.amazon.com/dp/B0CH6GBNRY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.127,$127,$127,1 TB,2 years,External,SSD,New,https://www.amazon.com/dp/B0F2HNRV9F?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,B0F2HNRV9F,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.127,$127,$382,3 TB,,Internal,SAS,New,https://www.amazon.com/dp/B0GVBKBY97?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.127,$127,$510,4 TB,5 years,External,SSD,Used,https://www.amazon.com/dp/B0DN6DK3X4?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B0DN6DK3X4,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.128,$128,$120,4.7 GB x200,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NRC56R?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B079NRC56R,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.128,$128,$180,4.7 GB x300,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NXM5CJ?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,500,Generic,B079NXM5CJ,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,150,140,01/15,24
$0.128,$128,$16,25 GB x5,,Optical,BD-R,New,https://www.amazon.com/dp/B004Y37KO8?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Seagate,B004Y37KO8,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.129,$129,$33,256 GB,5 years,USB,Flash,Used,https://www.amazon.com/dp/B06XG9XP49?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,500,Unknown,Unknown,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,180,180,01/15,24
$0.129,$129,$33,256 GB,,USB,Flash,Used,https://www.amazon.com/dp/B0B61DGG18?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B0B61DGG18,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.129,$129,$33,128 GB x2,1 year,USB,Flash,New,https://www.amazon.com/dp/B09DBTWWSF?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,12
$0.129,$129,$33,256 GB,,M.2,NVMe,Used,https://www.amazon.com/dp/B09HY56CS4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B09HY56CS4,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.129,$129,$129,1 TB,,External,SSD,New,https://www.amazon.com/dp/B0FLQ78XFD?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B0FLQ78XFD,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.130,$130,$130,1 TB,3 years,M.2,NVMe,New,https://www.amazon.com/dp/B09DVQQL9G?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Drive,4.5,150,Amazon,B09DVQQL9G,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,12
$0.130,$130,$65,500 GB,,External,SSD,New,https://www.amazon.com/dp/B082VZC5JN?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,12
$0.130,$130,$130,1 TB,,Internal,SSD,New,https://www.amazon.com/dp/B087KBL5KS?tag=synack-20&linkCode=osi&th=1&psc=1,"Patriot P210 1TB Internal SSD - SATA 3 2.5"" - Solid State Drive - P210S1TB25",4.6,5916,Patriot Memory,P210S1TB25,True,new,Newegg Business,Newegg Business,False,SSD,"2.5""",SATA III,520,430,05/04,36
$0.130,$130,$130,1 TB,2 years,External,SSD,New,https://www.amazon.com/dp/B07TV2B561?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive - Storage Device,4.5,250,Unknown,B07TV2B561,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,150,140,01/15,24
$0.130,$130,$260,2 TB,,External,SSD,New,https://www.amazon.com/dp/B0BJV2KBFV?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B0BJV2KBFV,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/20,24
$0.130,$130,$260,2 TB,3 years,M.2,NVMe,New,https://www.amazon.com/dp/B0C48RGT1C?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,24
$0.130,$130,"$1,000",7.7 TB,1 year,External,SSD,New,https://www.amazon.com/dp/B0FJD9SC6Y?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,SSD,M.2,NVMe PCIe,0,0,01/01,12
$0.131,$131,$42,64 GB x5,1 year,USB,Flash,New,https://www.amazon.com/dp/B0CZ7HMFB4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B0CZ7HMFB4,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.132,$132,$62,4.7 GB x100,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NNC6NQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.132,$132,$124,4.7 GB x200,,Optical,DVD-RW,New,https://www.amazon.com/dp/B079NPXYSZ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B079NPXYSZ,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.132,$132,$186,4.7 GB x300,,Optical,DVD-RW,New,https://www.amazon.com/dp/B07VQPYPSB?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,0,Unknown,B07VQPYPSB,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.132,$132,$530,4 TB,5 years,External,SSD,New,https://www.amazon.com/dp/B0B3RMGKBS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0B3RMGKBS,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.133,$133,$34,256 GB,,M.2,NVMe,Used,https://www.amazon.com/dp/B09NF2FJ62?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,0,0,01/01,24
$0.133,$133,$125,4.7 GB x200,,Optical,DVD-RW,New,https://www.amazon.com/dp/B07VRLC169?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,limited,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.133,$133,$19,4.7 GB x30,,Optical,DVD-RW,Used,https://www.amazon.com/dp/B0002IQ162?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0002IQ162,yes,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 2.0,480,480,01/15,12
$0.133,$133,$266,2 TB,,M.2,NVMe,New,https://www.amazon.com/dp/B0DWFR6Q4Y?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,0,Unknown,B0DWFR6Q4Y,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.133,$133,"$1,066",8 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B07YNSVPYW?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,B07YNSVPYW,unknown,new,Amazon,Amazon,False,SSD,"2.5""",SATA III,0,0,Unknown,24
$0.133,$133,$40,300 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B003DN3AB2?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B003DN3AB2,limited,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 3.0,120,110,01/15,24
$0.133,$133,$80,600 GB,,Internal,SAS,Used,https://www.amazon.com/dp/B00IIWC2W6?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive Storage Device,4.5,150,Unknown,B00IIWC2W6,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,150,145,01/15,24
$0.134,$134,$34,256 GB,,microSD,Flash,New,https://www.amazon.com/dp/B08KSL4RNQ?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B08KSL4RNQ,unknown,new,Amazon,Unknown,no,SSD,"2.5""",SATA III,0,0,01/15,24
$0.135,$135,$95,4.7 GB x150,,Optical,DVD-RW,New,https://www.amazon.com/dp/B07VPL7J8H?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B07VPL7J8H,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,100,95,01/15,24
